date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise,sunset,daylight,sunrise_f,sunset_f,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2014-09-26,24.2,14.59,15.3,6.4,26,,97,79.4,70.5,44,14.5,10.5,10.2,6,9,4.96,4.5,0,,,102.81,102.66,102.66,102.52,98.93,98.8,98.8,98.67,16100,10908.3,8250,400,,,,,2.7,0,10.3,8.3,5.3,0.5,0,0,0,07:13:00,19:13:00,12,7.22,19.22,5,5,24,24,9,9,,2,0.1,1,0,,,,,,,,
2014-09-25,22.4,13.82,14.3,6.2,,,97,81.6,75,53,13.3,10.3,9.7,6.1,13,5.79,6.5,0,,,103.01,102.85,102.84,102.66,99.14,98.98,98.96,98.78,16100,10429.2,8150,200,,,,,3.7,0,9.3,7.3,4.3,0.3,0,0,0,07:12:00,19:15:00,12.05,7.2,19.25,5,5,23,23,9,9,,3,0.5,1.5,0,,,,,,,,
2014-09-24,22.9,13.86,13.8,4.7,25,,98,79,74.5,51,13,9.8,9.2,5.3,21,9.42,10.5,0,32,16,103.31,103.13,103.14,102.97,99.42,99.24,99.25,99.09,16100,11141.7,8150,200,,,,,4.2,0,8.8,6.8,3.8,0.5,0,0,0,07:11:00,19:17:00,12.1,7.18,19.28,5,5,22,22,7,9,,2,0.3,1,0,,,,,,,,
2014-09-23,20.3,12.62,12.15,4,,,97,77.5,75,53,11.2,8.4,7.6,4,24,9.83,12,0,33,27,102.96,102.67,102.68,102.4,99.08,98.79,98.79,98.5,16100,16033.3,15300,14500,,,,,5.8,0,7.2,5.2,2.1,0.3,0,0,0,07:10:00,19:19:00,12.15,7.17,19.32,5,5,20,20,8,8,,0,0,0,0,,,,,,,,
2014-09-22,12.8,8.81,8.6,4.4,,,87,76.4,74,61,6.3,4.8,5,3.7,26,17.79,15.5,5,41,33,102.39,101.87,101.76,101.13,98.49,98.01,97.91,97.33,16100,16100,16100,16100,,,,,9.4,0,3.6,1.6,0,0,0,0,0,07:09:00,19:20:00,12.18,7.15,19.33,4,4,12,12,6,7,,4,2.8,2,0,,,,,,,,
2014-09-21,21.6,16.53,15,8.4,26,,95,83.1,77.5,60,17.6,13.5,12.2,6.7,37,22.71,21,5,59,26,101.02,100.4,100.54,100.07,97.23,96.65,96.78,96.33,16100,14050,9450,2800,,,,,3,0,10,8,5,29.4,1.2,0,0,07:07:00,19:22:00,12.25,7.12,19.37,3,3,18,20,6,6,,4,3.4,2.5,1,,,,,,,,
2014-09-20,23.7,16.62,14.3,4.9,27,,97,80,76.5,56,16.2,12.8,10.3,4.5,41,20.08,20.5,0,61,22,101.86,101.32,101.31,100.77,98,97.51,97.51,97.02,16100,10762.5,8250,400,,,,,3.7,0,9.3,7.3,4.3,0.3,10.7,0,0,07:06:00,19:24:00,12.3,7.1,19.4,5,6,24,24,15,16,,4,2,2,0,,,,,,,,
2014-09-19,15.5,8.48,8.6,1.7,,,97,80.4,75,53,7.1,5,4.2,1.4,21,10.79,10.5,0,41,16,102.73,102.43,102.34,101.94,98.83,98.53,98.45,98.07,16100,15225,10450,4800,,,,,9.4,0,3.6,1.6,0,0,0,0,0,07:05:00,19:26:00,12.35,7.08,19.43,5,5,15,15,7,9,,3,0.2,1.5,0,,,,,,,,
2014-09-18,16,9.25,9.19,2.4,,,98,79.7,76.5,55,9.1,5.6,5.7,2.3,18,8.25,9,0,,,102.44,102,102.01,101.58,98.55,98.13,98.14,97.74,16100,12120.8,8450,800,,,,,8.8,0,4.2,2.2,0,0,0,0,0,07:04:00,19:28:00,12.4,7.07,19.47,5,5,13,13,1,1,,4,1.2,2,0,,,,,,,,
2014-09-17,19.2,11.25,11.4,3.6,,,98,77,70,42,9.6,6.7,6.8,4.1,18,7.54,9,0,32,27,101.8,101.64,101.64,101.49,97.95,97.79,97.8,97.65,16100,14270.8,8250,400,,,,,6.6,0,6.4,4.4,1.4,0.3,0,0,0,07:03:00,19:30:00,12.45,7.05,19.5,5,5,18,18,5,7,,3,0.4,1.5,0,,,,,,,,
2014-09-16,17.7,11.47,11.89,6.1,,,97,78.7,74.5,52,9.9,7.5,7.8,5.8,21,10.17,10.5,0,32,34,102.02,101.87,101.89,101.77,98.17,98.02,98.05,97.93,16100,14691.7,10450,4800,,,,,6.1,0,6.9,4.9,1.9,0,0,0,0,07:02:00,19:31:00,12.48,7.03,19.52,5,6,17,17,5,5,,4,1.4,2,0,,,,,,,,
2014-09-15,16.9,11.53,10.75,4.6,,,97,83,79,61,12.1,8.6,8.3,4.5,22,8.88,11,0,37,22,102.34,102.08,102.06,101.79,98.45,98.22,98.2,97.96,16100,14287.5,11250,6400,,,,,7.2,0,5.8,3.8,0.8,1,2.2,0,0,07:01:00,19:33:00,12.53,7.02,19.55,3,4,15,15,6,6,,4,2.4,2,0,,,,,,,,
2014-09-14,15.4,9.61,8.8,2.2,,,98,77.4,75,52,7.8,5.4,5,2.2,13,6.29,6.5,0,32,22,102.85,102.61,102.59,102.33,98.93,98.72,98.69,98.46,16100,11779.2,8150,200,,,,,9.2,0,3.8,1.8,0,0,0,0,0,07:00:00,19:35:00,12.58,7,19.58,6,6,16,16,5,6,,4,2.5,2,0,,,,,,,,
2014-09-13,12.8,9.81,9.19,5.6,,,94,85.7,84,74,9.5,7.5,7.8,6,24,11.46,12,0,43,32,102.72,102.19,102.29,101.86,98.83,98.31,98.42,98,16100,15833.3,13700,11300,,,,,8.8,0,4.2,2.2,0,3.3,2,0,0,06:59:00,19:37:00,12.63,6.98,19.62,4,4,13,13,3,4,,4,4,3.5,3,,,,,,,,
2014-09-12,12.7,10.46,9.94,7.2,,,94,79.8,79.5,65,8.3,7.1,7.2,6,13,8.25,8.5,4,,,102.61,102.46,102.42,102.24,98.73,98.58,98.55,98.37,16100,16100,16100,16100,,,,,8.1,0,4.9,2.9,0,0,3.4,0,0,06:58:00,19:39:00,12.68,6.97,19.65,5,5,14,15,8,8,,4,3.8,2.5,1,,,,,,,,
2014-09-11,22.1,13.81,15.9,9.7,30,,92,84.1,83.5,75,20.8,11.2,13.9,7,37,23.83,23,9,65,25,102.2,101.19,101.12,100.05,98.33,97.4,97.33,96.34,16100,15362.5,11250,6400,,,,,2.1,0,10.9,8.9,5.9,12.9,0,0,0,06:56:00,19:40:00,12.73,6.93,19.67,5,5,15,15,8,8,,4,3.9,3.5,3,,,,,,,,
2014-09-10,22.7,19.5,18.55,14.4,30,,97,91.5,88,79,20.5,18,17.1,13.8,39,16.62,19.5,0,59,19,101.69,101.07,100.92,100.15,97.89,97.3,97.16,96.43,16100,7487.5,8250,400,,,,,0,0.6,13.6,11.6,8.6,53,58.3,0,0,06:55:00,19:42:00,12.78,6.92,19.7,4,5,23,23,14,16,,4,3.3,2,0,,,,,,,,
2014-09-09,22.6,17.42,18,13.4,27,,96,86.2,84,72,17,15,15,13,21,10.96,10.5,0,,,102.1,101.93,101.88,101.67,98.27,98.12,98.07,97.87,16100,15295.8,11250,6400,,,,,0,0,13,11,8,0,0,0,0,06:54:00,19:44:00,12.83,6.9,19.73,4,5,22,22,15,15,,4,2.8,2,0,,,,,,,,
2014-09-08,21,15.45,14.25,7.5,27,,97,78.6,73.5,50,14.1,11.2,10.2,6.3,22,11.12,11,0,32,13,102.53,102.32,102.3,102.07,98.66,98.48,98.46,98.25,16100,11600,8350,600,,,,,3.8,0,9.2,7.2,4.2,0,0,0,0,06:53:00,19:46:00,12.88,6.88,19.77,6,6,23,23,9,14,,1,0,0.5,0,,,,,,,,
2014-09-07,21.2,13.91,14.14,7.1,,,97,77,70.5,44,11.9,9.3,9.7,7.4,13,5.88,6.5,0,,,102.38,102.24,102.17,101.96,98.53,98.39,98.33,98.13,16100,15162.5,11250,6400,,,,,3.9,0,9.1,7.1,4.1,0.3,,,,06:52:00,19:48:00,12.93,6.87,19.8,7,7,21,21,9,9,,1,0,0.5,0,,,,,,,,
2014-09-06,20.5,16.15,14.55,8.6,,,96,80.6,73,50,18.8,12.5,13.3,7.8,30,16.79,15,0,41,32,101.98,101.57,101.59,101.19,98.14,97.78,97.79,97.44,16100,15566.7,12900,9700,,,,,3.5,0,9.6,7.5,4.5,10.6,,,,06:51:00,19:49:00,12.97,6.85,19.82,4,6,21,21,9,10,,4,2.3,2,0,,,,,,,,
2014-09-05,29.1,23.01,23.9,18.7,39,,95,83.3,81,67,23,20,20.2,17.5,35,15.54,19.5,4,65,31,101.7,101.49,101.43,101.17,97.94,97.73,97.69,97.43,16100,12895.8,10450,4800,,,,,0,5.9,18.9,16.9,13.9,40.8,,,,06:50:00,19:51:00,13.02,6.83,19.85,6,6,31,31,14,20,,4,2,2,0,,,,,,,,
2014-09-04,27.9,20.57,19.6,11.3,33,,97,74.7,74.5,52,19,15.4,15,11,26,12.79,13,0,39,18,101.89,101.79,101.72,101.54,98.09,98,97.92,97.76,16100,10891.7,8050,0,,,,,0,1.6,14.6,12.6,9.6,0,,,,06:49:00,19:53:00,13.07,6.82,19.88,7,8,28,28,20,20,,4,1.3,2,0,,,,,,,,
2014-09-03,26.3,18.68,18.14,10,29,,97,76.2,72,47,16,13.8,12.8,9.6,21,7,10.5,0,,,101.87,101.7,101.64,101.42,98.07,97.89,97.85,97.63,16100,13066.7,8150,200,,,,,0,0.1,13.1,11.1,8.1,0.3,,,,06:48:00,19:55:00,13.12,6.8,19.92,7,7,26,26,14,14,,3,0.9,1.5,0,,,,,,,,
2014-09-02,22.7,19.59,17.75,12.8,30,,97,89.8,86.5,76,20,17.9,16.6,13.1,24,12.67,14,4,48,28,101.35,101.06,101.13,100.92,97.56,97.31,97.36,97.17,16100,10283.3,8450,800,,,,,0.2,0,12.8,10.8,7.8,9.9,,,,06:47:00,19:57:00,13.17,6.78,19.95,3,3,23,23,12,13,,4,1.7,2,0,,,,,,,,
2014-09-01,27.2,22.09,21.05,14.9,35,,97,86.4,81.5,66,21.5,19.6,18.2,14.9,34,15.71,19,4,46,20,101.46,101.21,101.19,100.91,97.7,97.45,97.43,97.17,16100,9575,8250,400,,,,,0,3,16.1,14.1,11.1,4.3,,,,06:45:00,19:58:00,13.22,6.75,19.97,6,7,26,27,18,19,,4,2.6,2,0,,,,,,,,
2014-08-31,27.7,22.9,21.25,14.8,33,,96,76.4,76,56,19.9,18.4,17.8,15.7,26,16.12,13,0,39,23,101.47,101.35,101.35,101.23,97.69,97.6,97.59,97.48,16100,15566.7,12900,9700,,,,,0,3.2,16.2,14.2,11.2,0,,,,06:44:00,20:00:00,13.27,6.73,20,5,7,25,27,15,18,,4,1.9,2,0,,,,,,,,
2014-08-30,29.7,22.15,21.75,13.8,35,,94,72.9,72.5,51,18.5,16.7,16,13.5,32,16.75,16,0,50,19,101.93,101.53,101.58,101.24,98.12,97.75,97.8,97.48,16100,16100,16100,16100,,,,,0,3.8,16.8,14.8,11.8,0,,,,06:43:00,20:02:00,13.32,6.72,20.03,6,8,29,29,18,18,,4,1.3,2,0,,,,,,,,
2014-08-29,24.6,16.12,16.1,7.6,26,,97,76.4,74,51,13.7,11.5,10.8,7.9,18,8.96,9,0,,,102.27,102.11,102.1,101.93,98.42,98.27,98.27,98.12,16100,14641.7,9250,2400,,,,,1.9,0,11.1,9.1,6.1,0,,,,06:42:00,20:03:00,13.35,6.7,20.05,8,8,24,24,16,16,,4,1.3,2,0,,,,,,,,
2014-08-28,21.4,14.44,14.8,8.2,,,95,74.5,71,47,11.1,9.5,9.5,7.9,22,12.17,13.5,5,33,33,102.16,102.01,102.02,101.87,98.32,98.17,98.18,98.04,16100,16033.3,15300,14500,,,,,3.2,0,9.8,7.8,4.8,0,0,0,0,06:41:00,20:05:00,13.4,6.68,20.08,7,7,21,21,8,8,,3,0.7,1.5,0,,,,,,,,
2014-08-27,22.4,17.44,15.7,9,27,,90,74.9,75,60,18.6,12.8,13.8,8.9,26,14.25,15.5,5,43,29,101.95,101.84,101.82,101.69,98.13,98.05,98.03,97.93,16100,15766.7,12100,8100,,,,,2.3,0,10.7,8.7,5.7,0,0,0,0,06:40:00,20:07:00,13.45,6.67,20.12,7,7,22,22,9,9,,4,0.8,2,0,,,,,,,,
2014-08-26,30,22.9,22.4,14.8,38,,94,80,76.5,59,22.4,19.1,18.2,14,26,13.12,13,0,37,26,101.91,101.76,101.75,101.58,98.12,97.98,97.97,97.81,16100,16033.3,15300,14500,,,,,0,4.4,17.4,15.4,12.4,0,0,0,0,06:39:00,20:09:00,13.5,6.65,20.15,8,8,30,30,12,13,,3,0.8,1.5,0,,,,,,,,
2014-08-25,26.5,18.86,18.75,11,30,,97,75.4,70.5,44,17.1,13.8,14,10.9,21,9.33,10.5,0,28,16,102.23,102.05,102.06,101.88,98.4,98.24,98.24,98.09,16100,12887.5,8150,200,,,,,0,0.8,13.8,11.8,8.8,0.3,0,0,0,06:38:00,20:10:00,13.53,6.63,20.17,8,8,27,27,17,18,,2,0.2,1,0,,,,,,,,
2014-08-24,23.8,19.13,18,12.2,28,,94,82.8,80,66,17.6,16,15.3,13.1,21,14.33,10.5,0,33,11,102.24,102.11,102.12,102.01,98.42,98.3,98.31,98.21,16100,14354.2,10450,4800,,,,,0,0,13,11,8,0,0,0,0,06:37:00,20:12:00,13.58,6.62,20.2,7,7,24,26,14,15,,4,2.7,2,0,,,,,,,,
2014-08-23,23.4,18.63,18.89,14.4,29,,97,88.5,86,75,18.5,16.7,16.3,14.1,21,11.42,12.5,4,30,10,102.04,101.87,101.86,101.68,98.23,98.07,98.06,97.89,16100,10266.7,8350,600,,,,,0,0.9,13.9,11.9,8.9,0,0,0,0,06:35:00,20:13:00,13.63,6.58,20.22,6,6,24,24,16,16,,4,2.3,2,0,,,,,,,,
2014-08-22,25,19.3,19.75,14.5,31,,97,85.4,79,61,18.9,16.6,16.1,13.2,11,5.21,5.5,0,,,101.72,101.59,101.6,101.48,97.93,97.8,97.81,97.7,16100,12758.3,8250,400,,,,,0,1.8,14.8,12.8,9.8,0,0,0,0,06:34:00,20:15:00,13.68,6.57,20.25,7,7,24,25,16,16,,4,2.7,2,0,,,,,,,,
2014-08-21,25.5,20,19.25,13,31,,96,83.9,79.5,63,18.4,17,16.5,14.6,18,9.67,11,4,,,101.58,101.46,101.44,101.31,97.79,97.68,97.67,97.54,16100,11837.5,8450,800,,,,,0,1.2,14.2,12.2,9.2,0.3,0,0,0,06:33:00,20:17:00,13.73,6.55,20.28,6,7,22,22,13,13,,4,2.2,2,0,,,,,,,,
2014-08-20,24.8,19.2,19.55,14.3,32,,96,89.7,84,72,19.7,17.4,17,14.3,22,7.5,11,0,32,26,101.34,101.17,101.17,101.01,97.57,97.39,97.41,97.25,16100,10083.3,8550,1000,,,,,0,1.6,14.6,12.6,9.6,2.3,5,0,0,06:32:00,20:18:00,13.77,6.53,20.3,6,6,23,23,15,16,,4,3.3,2.5,1,,,,,,,,
2014-08-19,24.7,16.32,15.64,6.6,29,,97,80.4,77,57,16.8,12.6,11.6,6.3,18,9.04,9,0,32,12,101.28,101.14,101.14,101.01,97.48,97.34,97.36,97.23,16100,12216.7,8450,800,,,,,2.4,0,10.6,8.6,5.6,0.3,2,0,0,06:31:00,20:20:00,13.82,6.52,20.33,7,7,24,24,10,17,,4,0.8,2,0,,,,,,,,
2014-08-18,22.5,15.28,15.35,8.2,25,,97,80,73.5,50,13.4,11.5,11.1,8.7,11,6.83,5.5,0,,,101.62,101.43,101.42,101.22,97.8,97.63,97.61,97.42,16100,14254.2,8250,400,,,,,2.6,0,10.3,8.3,5.3,0,0,0,0,06:30:00,20:21:00,13.85,6.5,20.35,7,8,22,22,10,10,,4,1.3,2,0,,,,,,,,
2014-08-17,23.1,16.67,16.25,9.4,27,,97,82.1,79,61,15.3,13.4,12.6,9.9,18,10.21,9,0,,,101.65,101.51,101.41,101.17,97.84,97.7,97.61,97.38,16100,12420.8,8250,400,,,,,1.8,0,11.2,9.2,6.2,0,0,0,0,06:29:00,20:23:00,13.9,6.48,20.38,7,8,22,23,9,10,,4,1.6,2,0,,,,,,,,
2014-08-16,18.6,15.72,15.1,11.6,,,94,81.3,81,68,15.8,12.5,11.9,8,26,16.58,17,8,43,23,101.37,101.16,101.18,100.99,97.57,97.37,97.38,97.2,16100,15966.7,14500,12900,,,,,2.9,0,10.1,8.1,5.1,0.8,5.8,0,0,06:28:00,20:25:00,13.95,6.47,20.42,6,6,22,22,12,13,,4,1.8,2,0,,,,,,,,
2014-08-15,20.7,14.8,15.35,10,,,86,68.4,66,46,12,8.7,9.7,7.4,30,17.04,17,4,44,27,101.49,101.42,101.42,101.36,97.67,97.6,97.61,97.54,16100,16100,16100,16100,,,,,2.6,0,10.3,8.3,5.3,0,0,0,0,06:27:00,20:26:00,13.98,6.45,20.43,6,7,21,21,11,11,,4,2,2,0,,,,,,,,
2014-08-14,16.9,12.82,13.35,9.8,,,94,74,71.5,49,9.8,8.1,7.9,6,32,19.83,20.5,9,52,28,101.45,101.33,101.36,101.26,97.62,97.51,97.53,97.45,16100,16100,16100,16100,,,,,4.7,0,8.3,6.3,3.4,0,0,0,0,06:25:00,20:28:00,14.05,6.42,20.47,6,7,16,16,10,10,,4,2.5,2,0,,,,,,,,
2014-08-13,18.8,15.67,14.95,11.1,,,90,79.7,76.5,63,14.4,12.2,11.8,9.2,35,22.46,22,9,50,30,101.34,101.02,101.03,100.72,97.53,97.24,97.24,96.96,16100,16100,16100,16100,,,,,3,0,9.9,8,5,0,0,0,0,06:24:00,20:29:00,14.08,6.4,20.48,5,7,19,19,8,9,,4,2.8,2,0,,,,,,,,
2014-08-12,24.7,20.26,19.95,15.2,30,,95,83,79,63,19.1,17.2,17,14.9,26,19.42,18.5,11,39,18,100.77,100.58,100.61,100.46,97.03,96.84,96.88,96.73,16100,15095.8,11250,6400,,,,,0,2,14.9,12.9,9.9,1.3,0,0,0,06:23:00,20:31:00,14.13,6.38,20.52,5,5,25,25,14,14,,4,2.9,2,0,,,,,,,,
2014-08-11,26.3,19.3,19.39,12.5,33,,97,83.8,79.5,62,19.6,16.3,15.9,12.2,32,15.17,16,0,46,19,101.87,101.47,101.37,100.87,98.07,97.69,97.6,97.12,16100,13029.2,8650,1200,,,,,0,1.4,14.4,12.4,9.4,17.8,19.6,0,0,06:22:00,20:32:00,14.17,6.37,20.53,8,8,25,25,17,17,,4,2.2,2,0,,,,,,,,
2014-08-10,26.4,18.54,17.6,8.8,30,,97,74.3,74,51,15.9,13.4,12.3,8.8,15,8.38,7.5,0,,,102.19,102.05,102.01,101.84,98.37,98.23,98.21,98.04,16100,15700,13700,11300,,,,,0.4,0,12.6,10.6,7.6,0,0,0,0,06:21:00,20:33:00,14.2,6.35,20.55,8,8,27,27,12,16,,0,0,0,0,,,,,,,,
2014-08-09,25.5,17.54,18,10.5,28,,97,74.5,72.5,48,14.6,12.3,12.1,9.5,15,6.58,7.5,0,,,102.24,102.15,102.14,102.05,98.42,98.33,98.33,98.23,16100,13483.3,10450,4800,,,,,0,0,13,11,8,0,0,0,0,06:20:00,20:35:00,14.25,6.33,20.58,8,8,26,26,12,12,,1,0,0.5,0,,,,,,,,
2014-08-08,23.8,16.57,16,8.2,27,,97,74.8,71.5,46,14.4,11.4,11.2,8.1,11,5.08,5.5,0,,,102.26,102.13,102.15,102.04,98.43,98.31,98.32,98.21,16100,14095.8,8850,1600,,,,,2,0,11,9,6,0.3,0,0,0,06:19:00,20:36:00,14.28,6.32,20.6,7,7,25,25,11,11,,3,0.7,1.5,0,,,,,,,,
2014-08-07,23.6,17.27,16.45,9.3,26,,94,71.2,69.5,45,15.4,11.5,12.4,9.4,22,10.29,13,4,37,33,102.04,101.9,101.9,101.76,98.22,98.09,98.09,97.96,16100,15833.3,12900,9700,,,,,1.6,0,11.4,9.4,6.5,0,0,0,0,06:18:00,20:38:00,14.33,6.3,20.63,8,8,24,24,11,11,,4,0.4,2,0,,,,,,,,
2014-08-06,24.4,18.14,17.89,11.4,27,,97,73,71,45,14.3,12.6,12.3,10.3,17,9.75,10.5,4,30,0,101.76,101.65,101.66,101.55,97.96,97.85,97.86,97.76,16100,12625,8250,400,,,,,0.1,0,12.9,10.9,7.9,0.3,0,0,0,06:17:00,20:39:00,14.37,6.28,20.65,8,8,24,24,11,13,,4,1.2,2,0,,,,,,,,
2014-08-05,23.6,17.74,18.7,13.8,28,,97,85.1,79,61,17,15.1,14.9,12.9,15,5.83,7.5,0,41,30,101.95,101.75,101.79,101.64,98.13,97.95,97.99,97.85,16100,12333.3,8650,1200,,,,,0,0.7,13.7,11.7,8.7,9.9,2,0,0,06:16:00,20:40:00,14.4,6.27,20.67,3,6,23,24,12,12,,4,1.9,2,0,,,,,,,,
2014-08-04,26.9,19.65,19.95,13,33,,97,82.6,78,59,19.5,16.3,16.1,12.6,22,8.46,11,0,39,27,101.9,101.81,101.78,101.66,98.1,98.02,97.99,97.88,16100,8925,8350,600,,,,,0,2,14.9,12.9,9.9,0.8,0,0,0,06:14:00,20:41:00,14.45,6.23,20.68,8,8,27,27,16,16,,4,1.2,2,0,,,,,,,,
2014-08-03,25.5,18.99,20.25,15,31,,97,78.7,74,51,16.6,14.8,14.4,12.2,17,5.04,8.5,0,,,102.05,101.94,101.92,101.79,98.23,98.13,98.12,98,16100,10733.3,9250,2400,,,,,0,2.2,15.2,13.2,10.2,0,0,0,0,06:13:00,20:43:00,14.5,6.22,20.72,8,8,27,27,13,13,,2,0.2,1,0,,,,,,,,
2014-08-02,26.7,16.95,18.95,11.2,32,,97,87.1,77.5,58,18.2,14.6,14.7,11.1,26,5.29,13,0,37,3,102.13,102.03,102.04,101.95,98.3,98.21,98.22,98.13,16100,8062.5,8250,400,,,,,0,0.9,13.9,11.9,8.9,27.9,0,0,0,06:12:00,20:44:00,14.53,6.2,20.73,8,8,24,24,10,12,,4,0.9,2,0,,,,,,,,
2014-08-01,27,19.09,19.25,11.5,31,,97,79,74.5,52,17.6,15.1,14.6,11.5,22,8.62,11,0,50,25,102.05,101.92,101.91,101.76,98.25,98.12,98.11,97.97,16100,12766.7,8850,1600,,,,,0,1.2,14.2,12.2,9.2,2.8,0,0,0,06:11:00,20:45:00,14.57,6.18,20.75,8,8,26,26,13,15,,4,1.6,2,0,,,,,,,,
2014-07-31,24,17.09,16.45,8.9,26,,97,73.5,73.5,50,14.2,11.9,11.5,8.8,30,12.04,15,0,43,23,101.79,101.64,101.65,101.51,97.99,97.83,97.85,97.71,16100,15966.7,14500,12900,,,,,1.6,0,11.4,9.4,6.5,0,0,0,0,06:10:00,20:46:00,14.6,6.17,20.77,8,8,23,23,13,13,,4,2.4,2,0,,,,,,,,
2014-07-30,22.1,15.71,15.75,9.4,,,97,79.6,73.5,50,15,11.9,12.2,9.5,22,7.17,11,0,35,30,101.59,101.47,101.48,101.37,97.78,97.67,97.67,97.57,16100,14566.7,8150,200,,,,,2.2,0,10.8,8.8,5.8,2.6,3.8,0,0,06:09:00,20:47:00,14.63,6.15,20.78,6,6,21,21,9,9,,4,1.8,2,0,,,,,,,,
2014-07-29,20,14.72,14.8,9.6,,,95,78.7,73,51,13,10.7,10.8,8.7,21,12.04,13,5,,,101.48,101.41,101.39,101.29,97.66,97.59,97.57,97.48,16100,16100,16100,16100,,,,,3.2,0,9.8,7.8,4.8,0,4,0,0,06:08:00,20:49:00,14.68,6.13,20.82,6,7,20,20,12,12,,4,3,2,0,,,,,,,,
2014-07-28,20.7,15.51,15.3,9.9,,,95,81,76.5,58,16,12.1,12.2,8.3,34,18.92,21,8,44,34,101.34,100.81,100.77,100.2,97.52,97.04,97,96.48,16100,14041.7,9050,2000,,,,,2.7,0,10.3,8.3,5.3,29.8,0.8,0,0,06:07:00,20:50:00,14.72,6.12,20.83,6,6,19,19,8,10,,4,2.9,2,0,,,,,,,,
2014-07-27,26.7,21.13,21.5,16.3,32,,96,77,73.5,51,18.3,16.7,16.6,14.8,28,14.17,16,4,69,17,100.7,100.54,100.5,100.31,96.96,96.8,96.76,96.57,16100,14700,12100,8100,,,,,0,3.5,16.5,14.5,11.5,41.5,66.8,0,0,06:06:00,20:51:00,14.75,6.1,20.85,8,8,25,25,13,13,,4,2.4,2,0,,,,,,,,
2014-07-26,25,20.38,20.45,15.9,28,,82,68.5,69,56,16.5,14.3,14.2,11.8,22,13.12,13.5,5,35,19,101.46,101.18,101.11,100.75,97.68,97.41,97.34,97,16100,16100,16100,16100,,,,,0,2.5,15.4,13.4,10.4,0,0,0,0,06:05:00,20:52:00,14.78,6.08,20.87,7,8,26,26,15,17,,4,2.7,2,0,,,,,,,,
2014-07-25,24.6,16.8,15.8,7,26,,97,67.8,68,39,12.7,10,9.8,6.8,21,10.83,10.5,0,35,21,101.89,101.67,101.69,101.48,98.07,97.86,97.88,97.68,16100,14162.5,8350,600,,,,,2.2,0,10.8,8.8,5.8,0,0,0,0,06:04:00,20:53:00,14.82,6.07,20.88,8,8,24,24,15,15,,4,1,2,0,,,,,,,,
2014-07-24,23.4,16.54,16.14,8.9,,,92,65.3,65.5,39,11.3,9.2,9.3,7.3,21,9.38,10.5,0,33,34,101.93,101.8,101.78,101.63,98.11,97.98,97.97,97.82,16100,16100,16100,16100,,,,,1.9,0,11.1,9.1,6.1,0,0,0,0,06:03:00,20:54:00,14.85,6.05,20.9,8,8,23,23,8,12,,3,1,1.5,0,,,,,,,,
2014-07-23,23.8,19.09,17.75,11.7,31,,88,76.5,76,64,20.4,14.8,15.4,10.5,26,18.33,17,8,44,34,101.75,101.43,101.42,101.1,97.94,97.66,97.66,97.37,16100,15166.7,12100,8100,,,,,0.2,0,12.8,10.8,7.8,0.3,0,0,0,06:02:00,20:55:00,14.88,6.03,20.92,7,9,22,23,11,12,,4,2.8,2,0,,,,,,,,
2014-07-22,30,22.64,21.6,13.2,35,,97,69.3,69,41,18.9,16,15.9,12.9,28,10.21,14,0,41,20,102.06,101.75,101.69,101.33,98.27,97.98,97.92,97.58,16100,12275,8850,1600,,,,,0,3.6,16.6,14.6,11.6,0,3.2,0,0,06:01:00,20:56:00,14.92,6.02,20.93,9,9,30,30,16,17,,4,0.5,2,0,,,,,,,,
2014-07-21,27,20.95,21,15,31,,97,74.7,67.5,38,18.6,15.3,15.1,11.6,13,5.29,6.5,0,,,102.12,102.01,102,101.87,98.31,98.22,98.19,98.07,16100,9066.7,8150,200,,,,,0,3,16,14,11,0,0,0,0,06:00:00,20:56:00,14.93,6,20.93,9,9,28,28,13,17,,3,0.3,1.5,0,,,,,,,,
